LineId,Date,Time,PID,Level,Process,Component,Content,EventId,EventTemplate
1,2015-10-17,16:48:44,656,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties
2,2015-10-17,16:48:44,797,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,9e8ad6ab,Scheduled snapshot period at 10 second(s).
3,2015-10-17,16:48:44,797,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,ReduceTask metrics system started,18ab5be9,ReduceTask metrics system started
4,2015-10-17,16:48:44,828,INFO,[main],org.apache.hadoop.mapred.YarnChild,Executing with tokens:,3c5bb15c,Executing with tokens:
5,2015-10-17,16:48:44,828,INFO,[main],org.apache.hadoop.mapred.YarnChild,"Kind: mapreduce.job, Service: job_1445062781478_0016, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@6ace4625)",fd9b742a,"Kind: mapreduce.job, Service: job_1445062781478_0016, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@6ace4625)"
6,2015-10-17,16:48:45,062,INFO,[main],org.apache.hadoop.mapred.YarnChild,Sleeping for 0ms before retrying again. Got null now.,42bce2da,Sleeping for 0ms before retrying again. Got null now.
7,2015-10-17,16:48:45,594,INFO,[main],org.apache.hadoop.mapred.YarnChild,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445062781478_0016,2da16d71,"*{0,4} for *{2,6}"
8,2015-10-17,16:48:46,875,INFO,[main],org.apache.hadoop.conf.Configuration.deprecation,"session.id is deprecated. Instead, use dfs.metrics.session-id",39006874,"session.id is deprecated. Instead, use dfs.metrics.session-id"
9,2015-10-17,16:48:48,172,INFO,[main],org.apache.hadoop.yarn.util.ProcfsBasedProcessTree,ProcfsBasedProcessTree currently is supported only on Linux.,fc4324dd,ProcfsBasedProcessTree currently is supported only on Linux.
10,2015-10-17,16:48:48,203,INFO,[main],org.apache.hadoop.mapred.Task,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@5676ba57,e68083b4,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@5676ba57
11,2015-10-17,16:48:48,250,INFO,[main],org.apache.hadoop.mapred.ReduceTask,Using ShuffleConsumerPlugin: org.apache.hadoop.mapreduce.task.reduce.Shuffle@3ff0750a,03e2a9da,Using ShuffleConsumerPlugin: org.apache.hadoop.mapreduce.task.reduce.Shuffle@3ff0750a
12,2015-10-17,16:48:48,313,INFO,[main],org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,"MergerManager: memoryLimit=130652568, maxSingleShuffleLimit=32663142, mergeThreshold=86230696, ioSortFactor=10, memToMemMergeOutputsThreshold=10",495c54d1,"MergerManager: memoryLimit=130652568, maxSingleShuffleLimit=32663142, mergeThreshold=86230696, ioSortFactor=10, memToMemMergeOutputsThreshold=10"
13,2015-10-17,16:48:48,313,INFO,[EventFetcher,for fetching Map Completion Events] org.apache.hadoop.mapreduce.task.reduce.EventFetcher,attempt_1445062781478_0016_r_000000_0 Thread started: EventFetcher for fetching Map Completion Events,2da16d71,"*{0,4} for *{2,6}"
14,2015-10-17,16:48:48,328,INFO,[EventFetcher,for fetching Map Completion Events] org.apache.hadoop.mapreduce.task.reduce.EventFetcher,attempt_1445062781478_0016_r_000000_0: Got 1 new map-outputs,6ef28fb7,attempt_1445062781478_0016_r_000000_0: Got 1 new map-outputs
15,2015-10-17,16:48:48,328,INFO,[fetcher#1],org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,Assigning MSRA-SA-41.fareast.corp.microsoft.com:13562 with 1 to fetcher#1,01a1ac4b,Assigning MSRA-SA-41.fareast.corp.microsoft.com:13562 with 1 to fetcher#1
16,2015-10-17,16:48:48,328,INFO,[fetcher#1],org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,assigned 1 of 1 to MSRA-SA-41.fareast.corp.microsoft.com:13562 to fetcher#1,f08ec6c3,assigned 1 of 1 to MSRA-SA-41.fareast.corp.microsoft.com:13562 to fetcher#1
17,2015-10-17,16:48:48,438,INFO,[fetcher#1],org.apache.hadoop.mapreduce.task.reduce.Fetcher,for url=13562/mapOutput?job=job_1445062781478_0016&reduce=0&map=attempt_1445062781478_0016_m_000009_0 sent hash and received reply,2da16d71,"*{0,4} for *{2,6}"
18,2015-10-17,16:48:48,453,INFO,[fetcher#1],org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,attempt_1445062781478_0016_m_000009_0: Shuffling to disk since 56695786 is greater than maxSingleShuffleLimit (32663142),0915734e,"*{1,1} Shuffling to disk since *{1,1} is greater than maxSingleShuffleLimit (32663142)"
