LineId,Date,Time,PID,Level,Process,Component,Content,EventId,EventTemplate
1,2015-10-17,15:38:10,522,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties
2,2015-10-17,15:38:10,678,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,9e8ad6ab,Scheduled snapshot period at 10 second(s).
3,2015-10-17,15:38:10,678,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MapTask metrics system started,01ae6026,MapTask metrics system started
4,2015-10-17,15:38:10,725,INFO,[main],org.apache.hadoop.mapred.YarnChild,Executing with tokens:,3c5bb15c,Executing with tokens:
5,2015-10-17,15:38:10,725,INFO,[main],org.apache.hadoop.mapred.YarnChild,"Kind: mapreduce.job, Service: job_1445062781478_0013, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@490ef5a5)",2ce2c9ff,"Kind: mapreduce.job, Service: job_1445062781478_0013, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@490ef5a5)"
6,2015-10-17,15:38:10,912,INFO,[main],org.apache.hadoop.mapred.YarnChild,Sleeping for 0ms before retrying again. Got null now.,42bce2da,Sleeping for 0ms before retrying again. Got null now.
7,2015-10-17,15:38:11,334,INFO,[main],org.apache.hadoop.mapred.YarnChild,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445062781478_0013,42759f15,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445062781478_0013
8,2015-10-17,15:38:12,506,INFO,[main],org.apache.hadoop.conf.Configuration.deprecation,"session.id is deprecated. Instead, use dfs.metrics.session-id",39006874,"session.id is deprecated. Instead, use dfs.metrics.session-id"
9,2015-10-17,15:38:13,538,INFO,[main],org.apache.hadoop.yarn.util.ProcfsBasedProcessTree,ProcfsBasedProcessTree currently is supported only on Linux.,fc4324dd,ProcfsBasedProcessTree currently is supported only on Linux.
10,2015-10-17,15:38:13,694,INFO,[main],org.apache.hadoop.mapred.Task,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@20b2cd5f,1867a2c7,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@20b2cd5f
11,2015-10-17,15:38:14,491,INFO,[main],org.apache.hadoop.mapred.MapTask,Processing split: hdfs://msra-sa-41:9000/pageinput2.txt:671088640+134217728,0a0d6475,Processing split: hdfs://msra-sa-41:9000/pageinput2.txt:671088640+134217728
12,2015-10-17,15:38:14,616,INFO,[main],org.apache.hadoop.mapred.MapTask,(EQUATOR) 0 kvi 26214396(104857584),73ec8e65,"*{2,5} kvi *{1,1}"
13,2015-10-17,15:38:14,616,INFO,[main],org.apache.hadoop.mapred.MapTask,mapreduce.task.io.sort.mb: 100,599850bf,mapreduce.task.io.sort.mb: 100
14,2015-10-17,15:38:14,616,INFO,[main],org.apache.hadoop.mapred.MapTask,soft limit at 83886080,0cb5b599,soft limit at 83886080
15,2015-10-17,15:38:14,616,INFO,[main],org.apache.hadoop.mapred.MapTask,bufstart = 0; bufvoid = 104857600,db0c6791,bufstart = 0; bufvoid = 104857600
16,2015-10-17,15:38:14,616,INFO,[main],org.apache.hadoop.mapred.MapTask,kvstart = 26214396; length = 6553600,97159e80,kvstart = 26214396; length = 6553600
17,2015-10-17,15:38:14,741,INFO,[main],org.apache.hadoop.mapred.MapTask,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,e7eee7f1,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
18,2015-10-17,15:38:33,367,INFO,[main],org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output
19,2015-10-17,15:38:33,367,INFO,[main],org.apache.hadoop.mapred.MapTask,bufstart = 0; bufend = 48241717; bufvoid = 104857600,ecd9d782,"*{1,1} = *{2,2} = *{2,2} = *{1,1}"
20,2015-10-17,15:38:33,367,INFO,[main],org.apache.hadoop.mapred.MapTask,kvstart = 26214396(104857584); kvend = 17303312(69213248); length = 8911085/6553600,ecd9d782,"*{1,1} = *{2,2} = *{2,2} = *{1,1}"
21,2015-10-17,15:38:33,367,INFO,[main],org.apache.hadoop.mapred.MapTask,(EQUATOR) 57310469 kvi 14327612(57310448),73ec8e65,"*{2,5} kvi *{1,1}"
22,2015-10-17,15:38:54,884,INFO,[SpillThread],org.apache.hadoop.mapred.MapTask,Finished spill 0,00cd85d9,Finished spill 0
23,2015-10-17,15:38:54,900,INFO,[main],org.apache.hadoop.mapred.MapTask,(RESET) equator 57310469 kv 14327612(57310448) kvi 12124056(48496224),73ec8e65,"*{2,5} kvi *{1,1}"
24,2015-10-17,15:39:35,276,INFO,[main],org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output
25,2015-10-17,15:39:35,276,INFO,[main],org.apache.hadoop.mapred.MapTask,bufstart = 57310469; bufend = 677160; bufvoid = 104857600,ecd9d782,"*{1,1} = *{2,2} = *{2,2} = *{1,1}"
26,2015-10-17,15:39:35,276,INFO,[main],org.apache.hadoop.mapred.MapTask,kvstart = 14327612(57310448); kvend = 5412172(21648688); length = 8915441/6553600,ecd9d782,"*{1,1} = *{2,2} = *{2,2} = *{1,1}"
27,2015-10-17,15:39:35,276,INFO,[main],org.apache.hadoop.mapred.MapTask,(EQUATOR) 9745912 kvi 2436472(9745888),73ec8e65,"*{2,5} kvi *{1,1}"
28,2015-10-17,15:40:00,793,INFO,[SpillThread],org.apache.hadoop.mapred.MapTask,Finished spill 1,e7a7798b,Finished spill 1
29,2015-10-17,15:40:00,902,INFO,[main],org.apache.hadoop.mapred.MapTask,(RESET) equator 9745912 kv 2436472(9745888) kvi 243380(973520),73ec8e65,"*{2,5} kvi *{1,1}"
30,2015-10-17,15:40:46,076,INFO,[main],org.apache.hadoop.mapred.MapTask,Spilling map output,895d7761,Spilling map output
