LineId,Date,Time,PID,Level,Process,Component,Content,EventId,EventTemplate
1,2015-10-17,15:38:08,487,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties
2,2015-10-17,15:38:08,597,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,6b8505d5,"*{2,3} at *{1,2}"
3,2015-10-17,15:38:08,597,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MapTask metrics system started,01ae6026,MapTask metrics system started
4,2015-10-17,15:38:08,644,INFO,[main],org.apache.hadoop.mapred.YarnChild,Executing with tokens:,3c5bb15c,Executing with tokens:
5,2015-10-17,15:38:08,644,INFO,[main],org.apache.hadoop.mapred.YarnChild,"Kind: mapreduce.job, Service: job_1445062781478_0013, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@6ace4625)",60c6ead3,"Kind: mapreduce.job, Service: job_1445062781478_0013, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@6ace4625)"
6,2015-10-17,15:38:08,862,INFO,[main],org.apache.hadoop.mapred.YarnChild,Sleeping for 0ms before retrying again. Got null now.,b7110857,"*{1,1} for *{2,7}"
7,2015-10-17,15:38:09,425,INFO,[main],org.apache.hadoop.mapred.YarnChild,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445062781478_0013,b7110857,"*{1,1} for *{2,7}"
8,2015-10-17,15:38:10,581,INFO,[main],org.apache.hadoop.conf.Configuration.deprecation,"session.id is deprecated. Instead, use dfs.metrics.session-id",39873a2d,"*{1,2} is *{4,4}"
9,2015-10-17,15:38:11,925,INFO,[main],org.apache.hadoop.yarn.util.ProcfsBasedProcessTree,ProcfsBasedProcessTree currently is supported only on Linux.,39873a2d,"*{1,2} is *{4,4}"
10,2015-10-17,15:38:12,112,INFO,[main],org.apache.hadoop.mapred.Task,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@62d4dcb5,e4786036,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@62d4dcb5
11,2015-10-17,15:38:13,831,INFO,[main],org.apache.hadoop.mapred.MapTask,Processing split: hdfs://msra-sa-41:9000/pageinput2.txt:536870912+134217728,5c219a10,Processing split: hdfs://msra-sa-41:9000/pageinput2.txt:536870912+134217728
12,2015-10-17,15:38:14,050,INFO,[main],org.apache.hadoop.mapred.MapTask,(EQUATOR) 0 kvi 26214396(104857584),2ed317a9,(EQUATOR) 0 kvi 26214396(104857584)
13,2015-10-17,15:38:14,050,INFO,[main],org.apache.hadoop.mapred.MapTask,mapreduce.task.io.sort.mb: 100,599850bf,mapreduce.task.io.sort.mb: 100
14,2015-10-17,15:38:14,050,INFO,[main],org.apache.hadoop.mapred.MapTask,soft limit at 83886080,6b8505d5,"*{2,3} at *{1,2}"
15,2015-10-17,15:38:14,050,INFO,[main],org.apache.hadoop.mapred.MapTask,bufstart = 0; bufvoid = 104857600,db0c6791,bufstart = 0; bufvoid = 104857600
16,2015-10-17,15:38:14,050,INFO,[main],org.apache.hadoop.mapred.MapTask,kvstart = 26214396; length = 6553600,97159e80,kvstart = 26214396; length = 6553600
17,2015-10-17,15:38:14,191,INFO,[main],org.apache.hadoop.mapred.MapTask,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer,e7eee7f1,Map output collector class = org.apache.hadoop.mapred.MapTask$MapOutputBuffer
18,2015-10-17,15:39:07,035,INFO,[main],org.apache.hadoop.mapred.MapTask,Spilling map output,57552c89,Spilling map output
19,2015-10-17,15:39:07,051,INFO,[main],org.apache.hadoop.mapred.MapTask,bufstart = 0; bufend = 48250246; bufvoid = 104857600,6cc11dae,bufstart = 0; bufend = 48250246; bufvoid = 104857600
20,2015-10-17,15:39:07,051,INFO,[main],org.apache.hadoop.mapred.MapTask,kvstart = 26214396(104857584); kvend = 17305444(69221776); length = 8908953/6553600,be3f159e,"kvstart = *{1,1} kvend = *{1,1} length = *{1,1}"
21,2015-10-17,15:39:07,051,INFO,[main],org.apache.hadoop.mapred.MapTask,(EQUATOR) 57318998 kvi 14329744(57318976),a3446d1d,(EQUATOR) 57318998 kvi 14329744(57318976)
22,2015-10-17,15:39:27,067,INFO,[SpillThread],org.apache.hadoop.mapred.MapTask,Finished spill 0,00cd85d9,Finished spill 0
23,2015-10-17,15:39:28,317,INFO,[main],org.apache.hadoop.mapred.MapTask,(RESET) equator 57318998 kv 14329744(57318976) kvi 12263656(49054624),e7cfba24,(RESET) equator 57318998 kv 14329744(57318976) kvi 12263656(49054624)
24,2015-10-17,15:40:10,239,INFO,[main],org.apache.hadoop.mapred.MapTask,Spilling map output,57552c89,Spilling map output
25,2015-10-17,15:40:10,239,INFO,[main],org.apache.hadoop.mapred.MapTask,bufstart = 57318998; bufend = 707922; bufvoid = 104857599,89a1ba77,bufstart = 57318998; bufend = 707922; bufvoid = 104857599
26,2015-10-17,15:40:10,239,INFO,[main],org.apache.hadoop.mapred.MapTask,kvstart = 14329744(57318976); kvend = 5419856(21679424); length = 8909889/6553600,be3f159e,"kvstart = *{1,1} kvend = *{1,1} length = *{1,1}"
27,2015-10-17,15:40:10,239,INFO,[main],org.apache.hadoop.mapred.MapTask,(EQUATOR) 9776658 kvi 2444160(9776640),566208b4,(EQUATOR) 9776658 kvi 2444160(9776640)
28,2015-10-17,15:40:30,740,INFO,[SpillThread],org.apache.hadoop.mapred.MapTask,Finished spill 1,e7a7798b,Finished spill 1
29,2015-10-17,15:40:30,755,INFO,[main],org.apache.hadoop.mapred.MapTask,(RESET) equator 9776658 kv 2444160(9776640) kvi 247856(991424),20a3bf8c,(RESET) equator 9776658 kv 2444160(9776640) kvi 247856(991424)
