LineId,Date,Time,PID,Level,Process,Component,Content,EventId,EventTemplate
1,2015-10-17,16:49:56,288,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties
2,2015-10-17,16:49:56,356,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,9e8ad6ab,Scheduled snapshot period at 10 second(s).
3,2015-10-17,16:49:56,356,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,ReduceTask metrics system started,18ab5be9,ReduceTask metrics system started
4,2015-10-17,16:49:56,371,INFO,[main],org.apache.hadoop.mapred.YarnChild,Executing with tokens:,3c5bb15c,Executing with tokens:
5,2015-10-17,16:49:56,371,INFO,[main],org.apache.hadoop.mapred.YarnChild,"Kind: mapreduce.job, Service: job_1445062781478_0018, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@7253580c)",3f5cd1f2,"Kind: mapreduce.job, Service: job_1445062781478_0018, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@7253580c)"
6,2015-10-17,16:49:56,473,INFO,[main],org.apache.hadoop.mapred.YarnChild,Sleeping for 0ms before retrying again. Got null now.,e32034db,"*{0,5} for *{1,7}"
7,2015-10-17,16:49:56,922,INFO,[main],org.apache.hadoop.mapred.YarnChild,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445062781478_0018,e32034db,"*{0,5} for *{1,7}"
8,2015-10-17,16:49:57,416,INFO,[main],org.apache.hadoop.conf.Configuration.deprecation,"session.id is deprecated. Instead, use dfs.metrics.session-id",39006874,"session.id is deprecated. Instead, use dfs.metrics.session-id"
9,2015-10-17,16:49:57,845,INFO,[main],org.apache.hadoop.yarn.util.ProcfsBasedProcessTree,ProcfsBasedProcessTree currently is supported only on Linux.,fc4324dd,ProcfsBasedProcessTree currently is supported only on Linux.
10,2015-10-17,16:49:57,875,INFO,[main],org.apache.hadoop.mapred.Task,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@2eedd32f,56d6b230,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@2eedd32f
11,2015-10-17,16:49:57,905,INFO,[main],org.apache.hadoop.mapred.ReduceTask,Using ShuffleConsumerPlugin: org.apache.hadoop.mapreduce.task.reduce.Shuffle@5b904247,47c474a4,Using ShuffleConsumerPlugin: org.apache.hadoop.mapreduce.task.reduce.Shuffle@5b904247
12,2015-10-17,16:49:57,924,INFO,[main],org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,"MergerManager: memoryLimit=140928608, maxSingleShuffleLimit=35232152, mergeThreshold=93012888, ioSortFactor=10, memToMemMergeOutputsThreshold=10",4b4d8dfc,"MergerManager: memoryLimit=140928608, maxSingleShuffleLimit=35232152, mergeThreshold=93012888, ioSortFactor=10, memToMemMergeOutputsThreshold=10"
13,2015-10-17,16:49:57,925,INFO,[EventFetcher,for fetching Map Completion Events] org.apache.hadoop.mapreduce.task.reduce.EventFetcher,attempt_1445062781478_0018_r_000000_0 Thread started: EventFetcher for fetching Map Completion Events,e32034db,"*{0,5} for *{1,7}"
14,2015-10-17,16:49:57,979,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,Assigning MSRA-SA-41.fareast.corp.microsoft.com:13562 with 1 to fetcher#5,8e83db40,Assigning MSRA-SA-41.fareast.corp.microsoft.com:13562 with 1 to fetcher#5
15,2015-10-17,16:49:57,979,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,assigned 1 of 1 to MSRA-SA-41.fareast.corp.microsoft.com:13562 to fetcher#5,401ea6b2,assigned 1 of 1 to MSRA-SA-41.fareast.corp.microsoft.com:13562 to fetcher#5
16,2015-10-17,16:49:57,979,INFO,[EventFetcher,for fetching Map Completion Events] org.apache.hadoop.mapreduce.task.reduce.EventFetcher,attempt_1445062781478_0018_r_000000_0: Got 2 new map-outputs,0011cc7d,attempt_1445062781478_0018_r_000000_0: Got 2 new map-outputs
17,2015-10-17,16:49:58,002,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.Fetcher,for url=13562/mapOutput?job=job_1445062781478_0018&reduce=0&map=attempt_1445062781478_0018_m_000000_0 sent hash and received reply,e32034db,"*{0,5} for *{1,7}"
18,2015-10-17,16:49:58,005,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,attempt_1445062781478_0018_m_000000_0: Shuffling to disk since 60515385 is greater than maxSingleShuffleLimit (35232152),70d4c07d,attempt_1445062781478_0018_m_000000_0: Shuffling to disk since 60515385 is greater than maxSingleShuffleLimit (35232152)
19,2015-10-17,16:49:58,009,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.Fetcher,fetcher#5 about to shuffle output of map attempt_1445062781478_0018_m_000000_0 decomp: 60515385 len: 60515389 to DISK,f500dff4,fetcher#5 about to shuffle output of map attempt_1445062781478_0018_m_000000_0 decomp: 60515385 len: 60515389 to DISK
20,2015-10-17,16:49:58,467,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.OnDiskMapOutput,Read 60515389 bytes from map-output for attempt_1445062781478_0018_m_000000_0,e32034db,"*{0,5} for *{1,7}"
21,2015-10-17,16:49:58,521,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,MSRA-SA-41.fareast.corp.microsoft.com:13562 freed by fetcher#5 in 542ms,ffbbb890,MSRA-SA-41.fareast.corp.microsoft.com:13562 freed by fetcher#5 in 542ms
