LineId,Date,Time,PID,Level,Process,Component,Content,EventId,EventTemplate
1,2015-10-17,17:11:17,981,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Created MRAppMaster for application appattempt_1445062781478_0018_000002,f78d7835,Created MRAppMaster for application appattempt_1445062781478_0018_000002
2,2015-10-17,17:11:18,370,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Executing with tokens:,3c5bb15c,Executing with tokens:
3,2015-10-17,17:11:18,371,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 18 cluster_timestamp: 1445062781478 } attemptId: 2 } keyId: 471522253)",fa972c31,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 18 cluster_timestamp: 1445062781478 } attemptId: 2 } keyId: 471522253)"
4,2015-10-17,17:11:18,507,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Using mapred newApiCommitter.,0594ecc2,Using mapred newApiCommitter.
5,2015-10-17,17:11:19,150,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,OutputCommitter set in config null,c0c8618d,OutputCommitter set in config null
6,2015-10-17,17:11:19,201,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter,d79644a2,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter
7,2015-10-17,17:11:19,229,INFO,[main],org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.jobhistory.EventType for class org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,2ee5396c,Registering class org.apache.hadoop.mapreduce.jobhistory.EventType for class org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler
8,2015-10-17,17:11:19,231,INFO,[main],org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobEventDispatcher,db7c59ca,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobEventDispatcher
9,2015-10-17,17:11:19,232,INFO,[main],org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskEventDispatcher,3d078819,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskEventDispatcher
10,2015-10-17,17:11:19,233,INFO,[main],org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskAttemptEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskAttemptEventDispatcher,7c11e369,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskAttemptEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskAttemptEventDispatcher
11,2015-10-17,17:11:19,234,INFO,[main],org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventType for class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,f8594974,Registering class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventType for class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler
12,2015-10-17,17:11:19,240,INFO,[main],org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.speculate.Speculator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$SpeculatorEventDispatcher,e057f515,Registering class org.apache.hadoop.mapreduce.v2.app.speculate.Speculator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$SpeculatorEventDispatcher
13,2015-10-17,17:11:19,241,INFO,[main],org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.rm.ContainerAllocator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerAllocatorRouter,4294ed1e,Registering class org.apache.hadoop.mapreduce.v2.app.rm.ContainerAllocator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerAllocatorRouter
14,2015-10-17,17:11:19,242,INFO,[main],org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncher$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerLauncherRouter,186cb319,Registering class org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncher$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerLauncherRouter
15,2015-10-17,17:11:19,282,INFO,[main],org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],7ced323b,Default file system [hdfs://msra-sa-41:9000]
16,2015-10-17,17:11:19,304,INFO,[main],org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],7ced323b,Default file system [hdfs://msra-sa-41:9000]
17,2015-10-17,17:11:19,325,INFO,[main],org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],7ced323b,Default file system [hdfs://msra-sa-41:9000]
18,2015-10-17,17:11:19,336,INFO,[main],org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Emitting job history data to the timeline server is not enabled,3a03968c,Emitting job history data to the timeline server is not enabled
19,2015-10-17,17:11:19,338,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Recovery is enabled. Will try to recover from previous life on best effort basis.,198f3928,Recovery is enabled. Will try to recover from previous life on best effort basis.
20,2015-10-17,17:11:19,360,INFO,[main],org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],7ced323b,Default file system [hdfs://msra-sa-41:9000]
21,2015-10-17,17:11:19,364,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Previous history file is at hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445062781478_0018/job_1445062781478_0018_1.jhist,3f239f2b,Previous history file is at hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445062781478_0018/job_1445062781478_0018_1.jhist
22,2015-10-17,17:11:21,181,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Read from history task task_1445062781478_0018_m_000008,190c06ab,Read from history task task_1445062781478_0018_m_000008
23,2015-10-17,17:11:21,182,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Read from history task task_1445062781478_0018_m_000009,82b71fdc,Read from history task task_1445062781478_0018_m_000009
24,2015-10-17,17:11:21,182,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Read from history task task_1445062781478_0018_m_000006,a81123af,Read from history task task_1445062781478_0018_m_000006
25,2015-10-17,17:11:21,182,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Read from history task task_1445062781478_0018_m_000004,bcdbdb24,Read from history task task_1445062781478_0018_m_000004
26,2015-10-17,17:11:21,182,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Read from history task task_1445062781478_0018_m_000005,1631c793,Read from history task task_1445062781478_0018_m_000005
27,2015-10-17,17:11:21,183,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Read from history task task_1445062781478_0018_m_000002,0bd53bc9,Read from history task task_1445062781478_0018_m_000002
28,2015-10-17,17:11:21,183,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Read from history task task_1445062781478_0018_m_000003,d66fde32,Read from history task task_1445062781478_0018_m_000003
29,2015-10-17,17:11:21,183,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Read from history task task_1445062781478_0018_m_000000,b8ed442a,Read from history task task_1445062781478_0018_m_000000
30,2015-10-17,17:11:21,183,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Read from history task task_1445062781478_0018_m_000001,d1919366,Read from history task task_1445062781478_0018_m_000001
31,2015-10-17,17:11:21,183,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Read completed tasks from history 9,49a88467,Read completed tasks from history 9
32,2015-10-17,17:11:21,244,INFO,[main],org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobFinishEvent$Type for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobFinishEventHandler,4970db4c,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobFinishEvent$Type for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobFinishEventHandler
33,2015-10-17,17:11:21,314,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties
34,2015-10-17,17:11:21,397,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,9e8ad6ab,Scheduled snapshot period at 10 second(s).
35,2015-10-17,17:11:21,397,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MRAppMaster metrics system started,fc657c96,MRAppMaster metrics system started
36,2015-10-17,17:11:21,409,INFO,[main],org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Adding job token for job_1445062781478_0018 to jobTokenSecretManager,05e2f239,"*{1,5} to *{0,3}"
37,2015-10-17,17:11:21,486,INFO,[main],org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Not uberizing job_1445062781478_0018 because: not enabled; too many maps; too much input;,99bb9f4e,Not uberizing job_1445062781478_0018 because: not enabled; too many maps; too much input;
38,2015-10-17,17:11:21,516,INFO,[main],org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Input size for job job_1445062781478_0018 = 1256521728. Number of splits = 10,d8e76a87,Input size for job job_1445062781478_0018 = 1256521728. Number of splits = 10
39,2015-10-17,17:11:21,518,INFO,[main],org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Number of reduces for job job_1445062781478_0018 = 1,863624d5,Number of reduces for job job_1445062781478_0018 = 1
40,2015-10-17,17:11:21,519,INFO,[main],org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445062781478_0018Job Transitioned from NEW to INITED,e045fe70,job_1445062781478_0018Job Transitioned from NEW to INITED
41,2015-10-17,17:11:21,521,INFO,[main],org.apache.hadoop.mapreduce.v2.app.MRAppMaster,"MRAppMaster launching normal, non-uberized, multi-container job job_1445062781478_0018.",2348c15b,"MRAppMaster launching normal, non-uberized, multi-container job job_1445062781478_0018."
42,2015-10-17,17:11:21,614,INFO,[main],org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,916d4a74,Using callQueue class java.util.concurrent.LinkedBlockingQueue
43,2015-10-17,17:11:21,631,INFO,[Socket,Reader #1 for port 19900] org.apache.hadoop.ipc.Server,Starting Socket Reader #1 for port 19900,6cde875b,Starting Socket Reader #1 for port 19900
44,2015-10-17,17:11:21,666,INFO,[main],org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl,Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server,05e2f239,"*{1,5} to *{0,3}"
45,2015-10-17,17:11:21,667,INFO,[IPC,Server Responder] org.apache.hadoop.ipc.Server,IPC Server Responder: starting,ccc17099,IPC Server Responder: starting
46,2015-10-17,17:11:21,667,INFO,[IPC,Server listener on 19900] org.apache.hadoop.ipc.Server,IPC Server listener on 19900: starting,c29cbb35,IPC Server listener on 19900: starting
47,2015-10-17,17:11:21,668,INFO,[main],org.apache.hadoop.mapreduce.v2.app.client.MRClientService,Instantiated MRClientService at MSRA-SA-41.fareast.corp.microsoft.com/10.190.173.170:19900,efeeb355,Instantiated MRClientService at MSRA-SA-41.fareast.corp.microsoft.com/10.190.173.170:19900
48,2015-10-17,17:11:21,777,INFO,[main],org.mortbay.log,Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,05e2f239,"*{1,5} to *{0,3}"
49,2015-10-17,17:11:21,784,INFO,[main],org.apache.hadoop.http.HttpRequestLog,Http request log for http.requests.mapreduce is not defined,0859dbfb,Http request log for http.requests.mapreduce is not defined
50,2015-10-17,17:11:21,800,INFO,[main],org.apache.hadoop.http.HttpServer2,Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),a8927e0e,Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
51,2015-10-17,17:11:21,808,INFO,[main],org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,05e2f239,"*{1,5} to *{0,3}"
52,2015-10-17,17:11:21,808,INFO,[main],org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,05e2f239,"*{1,5} to *{0,3}"
53,2015-10-17,17:11:21,813,INFO,[main],org.apache.hadoop.http.HttpServer2,adding path spec: /mapreduce/*,23287a46,adding path spec: /mapreduce/*
54,2015-10-17,17:11:21,813,INFO,[main],org.apache.hadoop.http.HttpServer2,adding path spec: /ws/*,602cb0dc,adding path spec: /ws/*
55,2015-10-17,17:11:21,828,INFO,[main],org.apache.hadoop.http.HttpServer2,Jetty bound to port 19907,05e2f239,"*{1,5} to *{0,3}"
56,2015-10-17,17:11:21,828,INFO,[main],org.mortbay.log,jetty-6.1.26,6b77fa65,jetty-6.1.26
57,2015-10-17,17:11:21,890,INFO,[main],org.mortbay.log,Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\2\Jetty_0_0_0_0_19907_mapreduce____lryhnl\webapp,05e2f239,"*{1,5} to *{0,3}"
58,2015-10-17,17:11:22,159,INFO,[main],org.mortbay.log,Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:19907,7823717b,Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:19907
59,2015-10-17,17:11:22,160,INFO,[main],org.apache.hadoop.yarn.webapp.WebApps,Web app /mapreduce started at 19907,115c7174,Web app /mapreduce started at 19907
60,2015-10-17,17:11:22,892,INFO,[main],org.apache.hadoop.yarn.webapp.WebApps,Registered webapp guice modules,5ba9445a,Registered webapp guice modules
61,2015-10-17,17:11:22,899,INFO,[AsyncDispatcher,event handler] org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,JOB_CREATE job_1445062781478_0018,c638d975,JOB_CREATE job_1445062781478_0018
62,2015-10-17,17:11:22,901,INFO,[main],org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,916d4a74,Using callQueue class java.util.concurrent.LinkedBlockingQueue
63,2015-10-17,17:11:22,907,INFO,[Socket,Reader #1 for port 19911] org.apache.hadoop.ipc.Server,Starting Socket Reader #1 for port 19911,4e77aa45,Starting Socket Reader #1 for port 19911
64,2015-10-17,17:11:22,918,INFO,[IPC,Server Responder] org.apache.hadoop.ipc.Server,IPC Server Responder: starting,ccc17099,IPC Server Responder: starting
65,2015-10-17,17:11:22,918,INFO,[IPC,Server listener on 19911] org.apache.hadoop.ipc.Server,IPC Server listener on 19911: starting,90541f6c,IPC Server listener on 19911: starting
66,2015-10-17,17:11:22,956,INFO,[main],org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,nodeBlacklistingEnabled:true,8b1732f5,nodeBlacklistingEnabled:true
