LineId,Date,Time,PID,Level,Process,Component,Content,EventId,EventTemplate
1,2015-10-17,15:42:50,931,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,ca7d7941,loaded properties from hadoop-metrics2.properties
2,2015-10-17,15:42:51,130,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,9e8ad6ab,Scheduled snapshot period at 10 second(s).
3,2015-10-17,15:42:51,131,INFO,[main],org.apache.hadoop.metrics2.impl.MetricsSystemImpl,ReduceTask metrics system started,18ab5be9,ReduceTask metrics system started
4,2015-10-17,15:42:51,178,INFO,[main],org.apache.hadoop.mapred.YarnChild,Executing with tokens:,3c5bb15c,Executing with tokens:
5,2015-10-17,15:42:51,178,INFO,[main],org.apache.hadoop.mapred.YarnChild,"Kind: mapreduce.job, Service: job_1445062781478_0014, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@666adef3)",114e4402,"Kind: mapreduce.job, Service: job_1445062781478_0014, Ident: (org.apache.hadoop.mapreduce.security.token.JobTokenIdentifier@666adef3)"
6,2015-10-17,15:42:51,499,INFO,[main],org.apache.hadoop.mapred.YarnChild,Sleeping for 0ms before retrying again. Got null now.,42bce2da,Sleeping for 0ms before retrying again. Got null now.
7,2015-10-17,15:42:52,427,INFO,[main],org.apache.hadoop.mapred.YarnChild,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445062781478_0014,de3ce7dc,mapreduce.cluster.local.dir for child: /tmp/hadoop-msrabi/nm-local-dir/usercache/msrabi/appcache/application_1445062781478_0014
8,2015-10-17,15:42:53,434,INFO,[main],org.apache.hadoop.conf.Configuration.deprecation,"session.id is deprecated. Instead, use dfs.metrics.session-id",39006874,"session.id is deprecated. Instead, use dfs.metrics.session-id"
9,2015-10-17,15:42:54,205,INFO,[main],org.apache.hadoop.yarn.util.ProcfsBasedProcessTree,ProcfsBasedProcessTree currently is supported only on Linux.,fc4324dd,ProcfsBasedProcessTree currently is supported only on Linux.
10,2015-10-17,15:42:54,241,INFO,[main],org.apache.hadoop.mapred.Task,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@5a6e2b66,9dea7b8c,Using ResourceCalculatorProcessTree : org.apache.hadoop.yarn.util.WindowsBasedProcessTree@5a6e2b66
11,2015-10-17,15:42:54,279,INFO,[main],org.apache.hadoop.mapred.ReduceTask,Using ShuffleConsumerPlugin: org.apache.hadoop.mapreduce.task.reduce.Shuffle@28c26936,b2dda6fc,Using ShuffleConsumerPlugin: org.apache.hadoop.mapreduce.task.reduce.Shuffle@28c26936
12,2015-10-17,15:42:54,307,INFO,[main],org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,"MergerManager: memoryLimit=140928608, maxSingleShuffleLimit=35232152, mergeThreshold=93012888, ioSortFactor=10, memToMemMergeOutputsThreshold=10",4b4d8dfc,"MergerManager: memoryLimit=140928608, maxSingleShuffleLimit=35232152, mergeThreshold=93012888, ioSortFactor=10, memToMemMergeOutputsThreshold=10"
13,2015-10-17,15:42:54,310,INFO,[EventFetcher,for fetching Map Completion Events] org.apache.hadoop.mapreduce.task.reduce.EventFetcher,attempt_1445062781478_0014_r_000000_0 Thread started: EventFetcher for fetching Map Completion Events,a3bf11f9,attempt_1445062781478_0014_r_000000_0 Thread started: EventFetcher for fetching Map Completion Events
14,2015-10-17,15:42:54,342,INFO,[EventFetcher,for fetching Map Completion Events] org.apache.hadoop.mapreduce.task.reduce.EventFetcher,attempt_1445062781478_0014_r_000000_0: Got 1 new map-outputs,d47f8f7e,attempt_1445062781478_0014_r_000000_0: Got 1 new map-outputs
15,2015-10-17,15:42:54,342,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,Assigning MSRA-SA-39.fareast.corp.microsoft.com:13562 with 1 to fetcher#5,7037ef4a,Assigning MSRA-SA-39.fareast.corp.microsoft.com:13562 with 1 to fetcher#5
16,2015-10-17,15:42:54,342,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,assigned 1 of 1 to MSRA-SA-39.fareast.corp.microsoft.com:13562 to fetcher#5,ef04c14f,assigned 1 of 1 to MSRA-SA-39.fareast.corp.microsoft.com:13562 to fetcher#5
17,2015-10-17,15:42:54,388,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.Fetcher,for url=13562/mapOutput?job=job_1445062781478_0014&reduce=0&map=attempt_1445062781478_0014_m_000009_0 sent hash and received reply,4c30f80c,for url=13562/mapOutput?job=job_1445062781478_0014&reduce=0&map=attempt_1445062781478_0014_m_000009_0 sent hash and received reply
18,2015-10-17,15:42:54,393,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,attempt_1445062781478_0014_m_000009_0: Shuffling to disk since 56695786 is greater than maxSingleShuffleLimit (35232152),b1f3bfa5,"*{1,1} Shuffling to disk since *{1,1} is greater than maxSingleShuffleLimit (35232152)"
19,2015-10-17,15:42:54,398,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.Fetcher,fetcher#5 about to shuffle output of map attempt_1445062781478_0014_m_000009_0 decomp: 56695786 len: 56695790 to DISK,4c34016c,fetcher#5 about to shuffle output of map attempt_1445062781478_0014_m_000009_0 decomp: 56695786 len: 56695790 to DISK
20,2015-10-17,15:42:55,517,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.OnDiskMapOutput,Read 56695790 bytes from map-output for attempt_1445062781478_0014_m_000009_0,321c4703,"Read *{1,1} bytes from map-output for *{1,1}"
21,2015-10-17,15:42:55,525,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,MSRA-SA-39.fareast.corp.microsoft.com:13562 freed by fetcher#5 in 1183ms,24acb8df,MSRA-SA-39.fareast.corp.microsoft.com:13562 freed by fetcher#5 in 1183ms
22,2015-10-17,15:43:24,352,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,Assigning MSRA-SA-39.fareast.corp.microsoft.com:13562 with 1 to fetcher#5,7037ef4a,Assigning MSRA-SA-39.fareast.corp.microsoft.com:13562 with 1 to fetcher#5
23,2015-10-17,15:43:24,352,INFO,[EventFetcher,for fetching Map Completion Events] org.apache.hadoop.mapreduce.task.reduce.EventFetcher,attempt_1445062781478_0014_r_000000_0: Got 1 new map-outputs,d47f8f7e,attempt_1445062781478_0014_r_000000_0: Got 1 new map-outputs
24,2015-10-17,15:43:24,352,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.ShuffleSchedulerImpl,assigned 1 of 1 to MSRA-SA-39.fareast.corp.microsoft.com:13562 to fetcher#5,ef04c14f,assigned 1 of 1 to MSRA-SA-39.fareast.corp.microsoft.com:13562 to fetcher#5
25,2015-10-17,15:43:24,362,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.Fetcher,for url=13562/mapOutput?job=job_1445062781478_0014&reduce=0&map=attempt_1445062781478_0014_m_000006_0 sent hash and received reply,849ccc52,for url=13562/mapOutput?job=job_1445062781478_0014&reduce=0&map=attempt_1445062781478_0014_m_000006_0 sent hash and received reply
26,2015-10-17,15:43:24,364,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl,attempt_1445062781478_0014_m_000006_0: Shuffling to disk since 60515100 is greater than maxSingleShuffleLimit (35232152),b1f3bfa5,"*{1,1} Shuffling to disk since *{1,1} is greater than maxSingleShuffleLimit (35232152)"
27,2015-10-17,15:43:24,375,INFO,[fetcher#5],org.apache.hadoop.mapreduce.task.reduce.Fetcher,fetcher#5 about to shuffle output of map attempt_1445062781478_0014_m_000006_0 decomp: 60515100 len: 60515104 to DISK,326ea506,fetcher#5 about to shuffle output of map attempt_1445062781478_0014_m_000006_0 decomp: 60515100 len: 60515104 to DISK
